['40580', 'NIFTY-Apr2024-21650-CE', '2024-04-18 14:30:00', '21650', 'CE', [524.15, 543.0, 555.0, 539.7, 550.8, 550.8, 550.8, 544.1, 532.95, 525.6, 517.65, 500.9, 480.0, 484.55, 447.1, 448.0, 472.0, 482.0, 490.0, 490.0, 492.95, 469.1, 528.3, 509.54]]
['40586', 'NIFTY-Apr2024-21650-PE', '2024-04-18 14:30:00', '21650', 'PE', [5.7, 4.6, 4.0, 4.0, 4.15, 3.8, 3.6, 3.35, 3.35, 3.65, 3.25, 4.05, 4.4, 3.85, 4.9, 5.5, 4.9, 4.85, 3.55, 4.1, 3.65, 4.2, 4.05, 4.05]]
['40603', 'NIFTY-Apr2024-21700-CE', '2024-04-18 14:30:00', '21700', 'CE', [491.5, 494.0, 501.3, 493.2, 498.7, 497.2, 491.9, 489.05, 485.9, 465.05, 469.6, 440.0, 428.3, 438.5, 404.35, 411.35, 425.5, 434.45, 445.9, 432.0, 430.9, 427.6, 485.0, 483.8]]
['40604', 'NIFTY-Apr2024-21700-PE', '2024-04-18 14:30:00', '21700', 'PE', [7.0, 5.75, 5.0, 5.0, 5.15, 4.7, 4.4, 4.05, 4.05, 4.5, 4.1, 5.2, 5.8, 5.0, 6.65, 7.2, 6.4, 6.2, 4.5, 5.3, 4.85, 5.85, 5.25, 6.0]]
['41643', 'NIFTY-Apr2024-21750-CE', '2024-04-18 14:30:00', '21750', 'CE', [453.0, 450.55, 452.95, 423.35, 446.15, 444.35, 444.05, 455.15, 440.6, 432.15, 413.1, 398.55, 380.15, 389.7, 367.75, 360.1, 380.05, 386.95, 391.4, 382.05, 377.65, 370.0, 424.45, 435.0]]
['41656', 'NIFTY-Apr2024-21750-PE', '2024-04-18 14:30:00', '21750', 'PE', [8.9, 7.7, 6.8, 6.8, 6.85, 6.2, 5.75, 5.3, 5.3, 6.05, 5.55, 7.15, 8.05, 6.85, 9.3, 9.8, 8.7, 8.35, 6.2, 7.3, 6.8, 8.15, 6.9, 7.0]]
['41657', 'NIFTY-Apr2024-21800-CE', '2024-04-18 14:30:00', '21800', 'CE', [407.5, 400.6, 398.1, 395.25, 391.15, 399.95, 400.0, 394.5, 391.45, 368.5, 371.45, 344.6, 331.0, 346.45, 312.65, 317.7, 330.9, 336.1, 350.35, 336.3, 339.0, 331.05, 389.1, 387.3]]
['41660', 'NIFTY-Apr2024-21800-PE', '2024-04-18 14:30:00', '21800', 'PE', [11.65, 10.25, 9.2, 9.15, 9.05, 8.2, 7.6, 7.15, 7.1, 8.35, 7.75, 10.15, 11.5, 9.8, 13.25, 13.55, 12.05, 11.5, 8.85, 10.5, 9.85, 11.65, 9.0, 9.4]]
['41661', 'NIFTY-Apr2024-21850-CE', '2024-04-18 14:30:00', '21850', 'CE', [359.8, 353.9, 358.4, 349.15, 348.6, 350.7, 352.1, 343.15, 344.1, 319.5, 324.8, 298.4, 284.8, 296.5, 266.9, 273.0, 289.0, 290.3, 304.2, 288.45, 291.3, 285.6, 341.25, 339.0]]
['41662', 'NIFTY-Apr2024-21850-PE', '2024-04-18 14:30:00', '21850', 'PE', [14.95, 13.45, 12.25, 12.0, 11.9, 10.75, 9.9, 9.35, 9.3, 11.1, 10.35, 13.45, 15.5, 13.05, 18.05, 18.2, 16.15, 15.2, 11.95, 14.05, 13.4, 15.6, 11.85, 12.3]]
['41663', 'NIFTY-Apr2024-21900-CE', '2024-04-18 14:30:00', '21900', 'CE', [315.7, 306.1, 307.5, 304.15, 299.95, 306.0, 305.0, 299.2, 297.7, 274.55, 278.0, 253.7, 240.15, 253.0, 224.9, 228.35, 241.1, 245.35, 258.7, 245.85, 247.0, 242.55, 291.35, 294.0]]
['41668', 'NIFTY-Apr2024-21900-PE', '2024-04-18 14:30:00', '21900', 'PE', [19.45, 17.95, 16.3, 16.1, 15.65, 14.25, 13.25, 12.65, 12.55, 15.25, 14.3, 18.6, 21.4, 18.2, 24.5, 24.8, 22.1, 20.8, 16.7, 19.5, 18.6, 21.6, 16.0, 16.0]]
