41711,BANKNIFTY-May2024-49200-CE,2024-05-22 14:30:00,49200,CE
41712,BANKNIFTY-May2024-49200-PE,2024-05-22 14:30:00,49200,PE
41714,BANKNIFTY-May2024-49300-CE,2024-05-22 14:30:00,49300,CE
41717,BANKNIFTY-May2024-49300-PE,2024-05-22 14:30:00,49300,PE
41718,BANKNIFTY-May2024-49400-CE,2024-05-22 14:30:00,49400,CE
41719,BANKNIFTY-May2024-49400-PE,2024-05-22 14:30:00,49400,PE
41720,BANKNIFTY-May2024-49500-CE,2024-05-22 14:30:00,49500,CE
41729,BANKNIFTY-May2024-49500-PE,2024-05-22 14:30:00,49500,PE
41738,BANKNIFTY-May2024-49600-CE,2024-05-22 14:30:00,49600,CE
41739,BANKNIFTY-May2024-49600-PE,2024-05-22 14:30:00,49600,PE
41742,BANKNIFTY-May2024-49700-CE,2024-05-22 14:30:00,49700,CE
41749,BANKNIFTY-May2024-49700-PE,2024-05-22 14:30:00,49700,PE
41750,BANKNIFTY-May2024-49800-CE,2024-05-22 14:30:00,49800,CE
41751,BANKNIFTY-May2024-49800-PE,2024-05-22 14:30:00,49800,PE
41754,BANKNIFTY-May2024-49900-CE,2024-05-22 14:30:00,49900,CE
41757,BANKNIFTY-May2024-49900-PE,2024-05-22 14:30:00,49900,PE
41758,BANKNIFTY-May2024-50000-CE,2024-05-22 14:30:00,50000,CE
41759,BANKNIFTY-May2024-50000-PE,2024-05-22 14:30:00,50000,PE
41760,BANKNIFTY-May2024-50100-CE,2024-05-22 14:30:00,50100,CE
41761,BANKNIFTY-May2024-50100-PE,2024-05-22 14:30:00,50100,PE
41762,BANKNIFTY-May2024-50200-CE,2024-05-22 14:30:00,50200,CE
41780,BANKNIFTY-May2024-50200-PE,2024-05-22 14:30:00,50200,PE
41781,BANKNIFTY-May2024-50300-CE,2024-05-22 14:30:00,50300,CE
41783,BANKNIFTY-May2024-50300-PE,2024-05-22 14:30:00,50300,PE
41786,BANKNIFTY-May2024-50400-CE,2024-05-22 14:30:00,50400,CE
41787,BANKNIFTY-May2024-50400-PE,2024-05-22 14:30:00,50400,PE
41790,BANKNIFTY-May2024-50500-CE,2024-05-22 14:30:00,50500,CE
41793,BANKNIFTY-May2024-50500-PE,2024-05-22 14:30:00,50500,PE
41795,BANKNIFTY-May2024-50600-CE,2024-05-22 14:30:00,50600,CE
41831,BANKNIFTY-May2024-50600-PE,2024-05-22 14:30:00,50600,PE
41836,BANKNIFTY-May2024-50700-CE,2024-05-22 14:30:00,50700,CE
41837,BANKNIFTY-May2024-50700-PE,2024-05-22 14:30:00,50700,PE
41838,BANKNIFTY-May2024-50800-CE,2024-05-22 14:30:00,50800,CE
41839,BANKNIFTY-May2024-50800-PE,2024-05-22 14:30:00,50800,PE
41846,BANKNIFTY-May2024-50900-CE,2024-05-22 14:30:00,50900,CE
41847,BANKNIFTY-May2024-50900-PE,2024-05-22 14:30:00,50900,PE
41848,BANKNIFTY-May2024-51000-CE,2024-05-22 14:30:00,51000,CE
41849,BANKNIFTY-May2024-51000-PE,2024-05-22 14:30:00,51000,PE
41850,BANKNIFTY-May2024-51100-CE,2024-05-22 14:30:00,51100,CE
41851,BANKNIFTY-May2024-51100-PE,2024-05-22 14:30:00,51100,PE
41852,BANKNIFTY-May2024-51200-CE,2024-05-22 14:30:00,51200,CE
41853,BANKNIFTY-May2024-51200-PE,2024-05-22 14:30:00,51200,PE
41854,BANKNIFTY-May2024-51300-CE,2024-05-22 14:30:00,51300,CE
41859,BANKNIFTY-May2024-51300-PE,2024-05-22 14:30:00,51300,PE
41862,BANKNIFTY-May2024-51400-CE,2024-05-22 14:30:00,51400,CE
41874,BANKNIFTY-May2024-51400-PE,2024-05-22 14:30:00,51400,PE
41877,BANKNIFTY-May2024-51500-CE,2024-05-22 14:30:00,51500,CE
41886,BANKNIFTY-May2024-51500-PE,2024-05-22 14:30:00,51500,PE
41887,BANKNIFTY-May2024-51600-CE,2024-05-22 14:30:00,51600,CE
41900,BANKNIFTY-May2024-51600-PE,2024-05-22 14:30:00,51600,PE
41906,BANKNIFTY-May2024-51700-CE,2024-05-22 14:30:00,51700,CE
41907,BANKNIFTY-May2024-51700-PE,2024-05-22 14:30:00,51700,PE
41909,BANKNIFTY-May2024-51800-CE,2024-05-22 14:30:00,51800,CE
41919,BANKNIFTY-May2024-51800-PE,2024-05-22 14:30:00,51800,PE
41922,BANKNIFTY-May2024-51900-CE,2024-05-22 14:30:00,51900,CE
41923,BANKNIFTY-May2024-51900-PE,2024-05-22 14:30:00,51900,PE
41924,BANKNIFTY-May2024-52000-CE,2024-05-22 14:30:00,52000,CE
41926,BANKNIFTY-May2024-52000-PE,2024-05-22 14:30:00,52000,PE
41928,BANKNIFTY-May2024-52100-CE,2024-05-22 14:30:00,52100,CE
41929,BANKNIFTY-May2024-52100-PE,2024-05-22 14:30:00,52100,PE
41930,BANKNIFTY-May2024-52200-CE,2024-05-22 14:30:00,52200,CE
41931,BANKNIFTY-May2024-52200-PE,2024-05-22 14:30:00,52200,PE
41932,BANKNIFTY-May2024-52300-CE,2024-05-22 14:30:00,52300,CE
